"soimoistdept_l"|"soimoistdept_r"|"soimoistdept_h"|"soimoistdepb_l"|"soimoistdepb_r"|"soimoistdepb_h"|"soimoiststat"|"comonthkey"|"cosoilmoistkey"
39|49|56|66|85|91|"Moist"|253415735|160445948
7|10|16|24|31|41|"Moist"|253415735|160445949
24|31|41|39|49|56|"Moist"|253415735|160445950
146|152|185|203|203|203|"Moist"|253415735|160445951
66|85|91|146|152|185|"Moist"|253415734|160445940
0|0|0|7|10|16|"Moist"|253415734|160445941
39|49|56|66|85|91|"Moist"|253415734|160445942
7|10|16|24|31|41|"Moist"|253415734|160445943
24|31|41|39|49|56|"Moist"|253415734|160445944
146|152|185|203|203|203|"Moist"|253415734|160445945
66|85|91|146|152|185|"Moist"|253415730|160445916
0|0|0|7|10|16|"Moist"|253415730|160445917
39|49|56|66|85|91|"Moist"|253415730|160445918
7|10|16|24|31|41|"Moist"|253415730|160445919
24|31|41|39|49|56|"Moist"|253415730|160445920
146|152|185|203|203|203|"Moist"|253415730|160445921
66|85|91|146|152|185|"Moist"|253415740|160445976
0|0|0|7|10|16|"Moist"|253415740|160445977
39|49|56|66|85|91|"Moist"|253415740|160445978
7|10|16|24|31|41|"Moist"|253415740|160445979
24|31|41|39|49|56|"Moist"|253415740|160445980
146|152|185|203|203|203|"Moist"|253415740|160445981
66|85|91|146|152|185|"Moist"|253415739|160445970
0|0|0|7|10|16|"Moist"|253415739|160445971
39|49|56|66|85|91|"Moist"|253415739|160445972
7|10|16|24|31|41|"Moist"|253415739|160445973
24|31|41|39|49|56|"Moist"|253415739|160445974
146|152|185|203|203|203|"Moist"|253415739|160445975
7|10|16|24|31|41|"Moist"|253415738|160445967
24|31|41|39|49|56|"Moist"|253415738|160445968
146|152|185|203|203|203|"Moist"|253415738|160445969
66|85|91|146|152|185|"Moist"|253415738|160445964
0|0|0|7|10|16|"Moist"|253415738|160445965
39|49|56|66|85|91|"Wet"|253415738|160445966
66|85|91|146|152|185|"Moist"|253415731|160445922
0|0|0|7|10|16|"Moist"|253415731|160445923
7|10|16|24|31|41|"Moist"|253415731|160445925
24|31|41|39|49|56|"Moist"|253415731|160445926
146|152|185|203|203|203|"Moist"|253415731|160445927
39|49|56|66|85|91|"Wet"|253415731|160445924
100|130|152|203|203|203|"Moist"|253415750|160446027
3|8|18|9|20|51|"Moist"|253415750|160446028
9|20|51|47|117|148|"Moist"|253415750|160446029
0|0|0|3|8|18|"Moist"|253415750|160446030
47|117|148|100|130|152|"Moist"|253415750|160446031
9|20|51|47|117|148|"Moist"|253415742|160445991
100|130|152|203|203|203|"Moist"|253415742|160445990
3|8|18|9|20|51|"Moist"|253415742|160445989
0|0|0|3|8|18|"Moist"|253415742|160445988
47|117|148|100|130|152|"Moist"|253415742|160445987
9|20|51|47|117|148|"Moist"|253415747|160446016
100|130|152|203|203|203|"Moist"|253415747|160446015
3|8|18|9|20|51|"Moist"|253415747|160446014
47|117|148|100|130|152|"Moist"|253415747|160446013
0|0|0|3|8|18|"Moist"|253415747|160446012
3|8|18|9|20|51|"Moist"|253415746|160446007
100|130|152|203|203|203|"Moist"|253415746|160446008
9|20|51|47|117|148|"Moist"|253415746|160446009
47|117|148|100|130|152|"Moist"|253415746|160446010
0|0|0|3|8|18|"Moist"|253415746|160446011
3|8|18|9|20|51|"Moist"|253415743|160445992
100|130|152|203|203|203|"Moist"|253415743|160445993
9|20|51|47|117|148|"Moist"|253415743|160445994
0|0|0|3|8|18|"Moist"|253415743|160445995
47|117|148|100|130|152|"Moist"|253415743|160445996
47|117|148|100|130|152|"Moist"|253415745|160446002
100|130|152|203|203|203|"Moist"|253415745|160446003
3|8|18|9|20|51|"Moist"|253415745|160446004
9|20|51|47|117|148|"Moist"|253415745|160446005
0|0|0|3|8|18|"Moist"|253415745|160446006
100|130|152|203|203|203|"Moist"|253415752|160446041
3|8|18|9|20|51|"Moist"|253415752|160446040
0|0|0|3|8|18|"Moist"|253415752|160446039
47|117|148|100|130|152|"Moist"|253415752|160446038
9|20|51|47|117|148|"Moist"|253415752|160446037
47|117|148|100|130|152|"Moist"|253415749|160446022
100|130|152|203|203|203|"Moist"|253415749|160446023
3|8|18|9|20|51|"Moist"|253415749|160446024
9|20|51|47|117|148|"Moist"|253415749|160446025
0|0|0|3|8|18|"Moist"|253415749|160446026
47|117|148|100|130|152|"Moist"|253415741|160445982
0|0|0|3|8|18|"Moist"|253415741|160445983
3|8|18|9|20|51|"Moist"|253415741|160445984
100|130|152|203|203|203|"Moist"|253415741|160445985
9|20|51|47|117|148|"Moist"|253415741|160445986
3|8|18|9|20|51|"Moist"|253415748|160446017
9|20|51|47|117|148|"Moist"|253415748|160446018
0|0|0|3|8|18|"Moist"|253415748|160446019
47|117|148|100|130|152|"Moist"|253415748|160446020
100|130|152|203|203|203|"Moist"|253415748|160446021
3|8|18|9|20|51|"Moist"|253415744|160445997
100|130|152|203|203|203|"Moist"|253415744|160445998
9|20|51|47|117|148|"Moist"|253415744|160445999
47|117|148|100|130|152|"Moist"|253415744|160446000
0|0|0|3|8|18|"Moist"|253415744|160446001
100|130|152|203|203|203|"Moist"|253415751|160446032
9|20|51|47|117|148|"Moist"|253415751|160446033
47|117|148|100|130|152|"Moist"|253415751|160446034
0|0|0|3|8|18|"Moist"|253415751|160446035
3|8|18|9|20|51|"Moist"|253415751|160446036
0|0|0|7|7|15|"Moist"|253415760|160446064
7|7|15|22|30|51|"Wet"|253415760|160446065
22|30|51|203|203|203|"Wet"|253415760|160446063
0|0|0|7|7|15|"Moist"|253415753|160446043
7|7|15|22|30|51|"Wet"|253415753|160446044
22|30|51|203|203|203|"Wet"|253415753|160446042
0|0|0|7|7|15|"Moist"|253415757|160446055
7|7|15|22|30|51|"Wet"|253415757|160446056
22|30|51|203|203|203|"Wet"|253415757|160446054
0|0|0|7|7|15|"Moist"|253415756|160446052
7|7|15|22|30|51|"Wet"|253415756|160446053
22|30|51|203|203|203|"Wet"|253415756|160446051
0|0|0|7|7|15|"Moist"|253415761|160446067
22|30|51|203|203|203|"Wet"|253415761|160446066
7|7|15|22|30|51|"Wet"|253415761|160446068
22|30|51|203|203|203|"Moist"|253415759|160446060
0|0|0|7|7|15|"Moist"|253415759|160446061
7|7|15|22|30|51|"Moist"|253415759|160446062
22|30|51|203|203|203|"Moist"|253415758|160446057
0|0|0|7|7|15|"Moist"|253415758|160446058
7|7|15|22|30|51|"Moist"|253415758|160446059
22|30|51|203|203|203|"Moist"|253415754|160446045
0|0|0|7|7|15|"Moist"|253415754|160446046
7|7|15|22|30|51|"Moist"|253415754|160446047
22|30|51|203|203|203|"Moist"|253415764|160446075
0|0|0|7|7|15|"Moist"|253415764|160446076
7|7|15|22|30|51|"Moist"|253415764|160446077
22|30|51|203|203|203|"Moist"|253415763|160446072
0|0|0|7|7|15|"Moist"|253415763|160446073
7|7|15|22|30|51|"Moist"|253415763|160446074
22|30|51|203|203|203|"Moist"|253415762|160446069
0|0|0|7|7|15|"Moist"|253415762|160446070
7|7|15|22|30|51|"Moist"|253415762|160446071
0|0|0|7|7|15|"Moist"|253415755|160446049
7|7|15|22|30|51|"Wet"|253415755|160446050
22|30|51|203|203|203|"Wet"|253415755|160446048
0|0|0|18|25|46|"Moist"|253415766|160446082
158|191|191|203|203|203|"Moist"|253415766|160446083
18|25|46|76|84|100|"Moist"|253415766|160446084
76|84|100|158|191|191|"Wet"|253415766|160446085
0|0|0|18|25|46|"Moist"|253415775|160446121
18|25|46|76|84|100|"Moist"|253415775|160446120
158|191|191|203|203|203|"Moist"|253415775|160446119
76|84|100|158|191|191|"Wet"|253415775|160446118
158|191|191|203|203|203|"Moist"|253415767|160446087
0|0|0|18|25|46|"Moist"|253415767|160446088
18|25|46|76|84|100|"Moist"|253415767|160446089
76|84|100|158|191|191|"Wet"|253415767|160446086
158|191|191|203|203|203|"Moist"|253415773|160446111
18|25|46|76|84|100|"Moist"|253415773|160446112
0|0|0|18|25|46|"Moist"|253415773|160446113
76|84|100|158|191|191|"Wet"|253415773|160446110
18|25|46|76|84|100|"Moist"|253415772|160446106
158|191|191|203|203|203|"Moist"|253415772|160446107
0|0|0|18|25|46|"Moist"|253415772|160446108
76|84|100|158|191|191|"Moist"|253415772|160446109
18|25|46|76|84|100|"Moist"|253415776|160446122
76|84|100|158|191|191|"Moist"|253415776|160446123
158|191|191|203|203|203|"Moist"|253415776|160446124
0|0|0|18|25|46|"Moist"|253415776|160446125
158|191|191|203|203|203|"Moist"|253415770|160446098
18|25|46|76|84|100|"Moist"|253415770|160446099
0|0|0|18|25|46|"Moist"|253415770|160446100
76|84|100|158|191|191|"Moist"|253415770|160446101
158|191|191|203|203|203|"Moist"|253415765|160446078
0|0|0|18|25|46|"Moist"|253415765|160446079
18|25|46|76|84|100|"Moist"|253415765|160446080
76|84|100|158|191|191|"Moist"|253415765|160446081
158|191|191|203|203|203|"Moist"|253415771|160446102
18|25|46|76|84|100|"Moist"|253415771|160446103
0|0|0|18|25|46|"Moist"|253415771|160446104
76|84|100|158|191|191|"Moist"|253415771|160446105
0|0|0|18|25|46|"Moist"|253415769|160446094
76|84|100|158|191|191|"Moist"|253415769|160446095
158|191|191|203|203|203|"Moist"|253415769|160446096
18|25|46|76|84|100|"Moist"|253415769|160446097
158|191|191|203|203|203|"Moist"|253415774|160446114
0|0|0|18|25|46|"Moist"|253415774|160446115
76|84|100|158|191|191|"Moist"|253415774|160446116
18|25|46|76|84|100|"Moist"|253415774|160446117
158|191|191|203|203|203|"Moist"|253415768|160446093
0|0|0|18|25|46|"Moist"|253415768|160446092
18|25|46|76|84|100|"Moist"|253415768|160446091
76|84|100|158|191|191|"Wet"|253415768|160446090
146|152|185|203|203|203|"Moist"|253415976|160446276
24|31|41|39|49|56|"Moist"|253415976|160446275
7|10|16|24|31|41|"Moist"|253415976|160446274
0|0|0|7|10|16|"Moist"|253415976|160446272
66|85|91|146|152|185|"Moist"|253415976|160446271
39|49|56|66|85|91|"Wet"|253415976|160446273
66|85|91|146|152|185|"Moist"|253415969|160446229
0|0|0|7|10|16|"Moist"|253415969|160446230
7|10|16|24|31|41|"Moist"|253415969|160446232
24|31|41|39|49|56|"Moist"|253415969|160446233
146|152|185|203|203|203|"Moist"|253415969|160446234
39|49|56|66|85|91|"Wet"|253415969|160446231
7|10|16|24|31|41|"Moist"|253415973|160446256
24|31|41|39|49|56|"Moist"|253415973|160446257
146|152|185|203|203|203|"Moist"|253415973|160446258
66|85|91|146|152|185|"Moist"|253415973|160446253
0|0|0|7|10|16|"Moist"|253415973|160446254
39|49|56|66|85|91|"Wet"|253415973|160446255
146|152|185|203|203|203|"Moist"|253415972|160446252
24|31|41|39|49|56|"Moist"|253415972|160446251
7|10|16|24|31|41|"Moist"|253415972|160446250
0|0|0|7|10|16|"Moist"|253415972|160446248
66|85|91|146|152|185|"Moist"|253415972|160446247
39|49|56|66|85|91|"Wet"|253415972|160446249
66|85|91|146|152|185|"Moist"|253415977|160446277
0|0|0|7|10|16|"Moist"|253415977|160446278
7|10|16|24|31|41|"Moist"|253415977|160446280
24|31|41|39|49|56|"Moist"|253415977|160446281
146|152|185|203|203|203|"Moist"|253415977|160446282
39|49|56|66|85|91|"Wet"|253415977|160446279
66|85|91|146|152|185|"Moist"|253415975|160446265
0|0|0|7|10|16|"Moist"|253415975|160446266
39|49|56|66|85|91|"Moist"|253415975|160446267
7|10|16|24|31|41|"Moist"|253415975|160446268
24|31|41|39|49|56|"Moist"|253415975|160446269
146|152|185|203|203|203|"Moist"|253415975|160446270
66|85|91|146|152|185|"Moist"|253415974|160446259
0|0|0|7|10|16|"Moist"|253415974|160446260
39|49|56|66|85|91|"Moist"|253415974|160446261
7|10|16|24|31|41|"Moist"|253415974|160446262
24|31|41|39|49|56|"Moist"|253415974|160446263
146|152|185|203|203|203|"Moist"|253415974|160446264
66|85|91|146|152|185|"Moist"|253415970|160446235
0|0|0|7|10|16|"Moist"|253415970|160446236
39|49|56|66|85|91|"Moist"|253415970|160446237
7|10|16|24|31|41|"Moist"|253415970|160446238
24|31|41|39|49|56|"Moist"|253415970|160446239
146|152|185|203|203|203|"Moist"|253415970|160446240
66|85|91|146|152|185|"Moist"|253415980|160446295
0|0|0|7|10|16|"Moist"|253415980|160446296
39|49|56|66|85|91|"Moist"|253415980|160446297
7|10|16|24|31|41|"Moist"|253415980|160446298
24|31|41|39|49|56|"Moist"|253415980|160446299
146|152|185|203|203|203|"Moist"|253415980|160446300
66|85|91|146|152|185|"Moist"|253415979|160446289
0|0|0|7|10|16|"Moist"|253415979|160446290
39|49|56|66|85|91|"Moist"|253415979|160446291
7|10|16|24|31|41|"Moist"|253415979|160446292
24|31|41|39|49|56|"Moist"|253415979|160446293
146|152|185|203|203|203|"Moist"|253415979|160446294
7|10|16|24|31|41|"Moist"|253415978|160446286
24|31|41|39|49|56|"Moist"|253415978|160446287
146|152|185|203|203|203|"Moist"|253415978|160446288
66|85|91|146|152|185|"Moist"|253415978|160446283
0|0|0|7|10|16|"Moist"|253415978|160446284
39|49|56|66|85|91|"Wet"|253415978|160446285
66|85|91|146|152|185|"Moist"|253415971|160446241
0|0|0|7|10|16|"Moist"|253415971|160446242
7|10|16|24|31|41|"Moist"|253415971|160446244
24|31|41|39|49|56|"Moist"|253415971|160446245
146|152|185|203|203|203|"Moist"|253415971|160446246
39|49|56|66|85|91|"Wet"|253415971|160446243
100|130|152|203|203|203|"Moist"|253415990|160446346
3|8|18|9|20|51|"Moist"|253415990|160446347
9|20|51|47|117|148|"Moist"|253415990|160446348
0|0|0|3|8|18|"Moist"|253415990|160446349
47|117|148|100|130|152|"Moist"|253415990|160446350
47|117|148|100|130|152|"Moist"|253415982|160446306
0|0|0|3|8|18|"Moist"|253415982|160446307
3|8|18|9|20|51|"Moist"|253415982|160446308
100|130|152|203|203|203|"Moist"|253415982|160446309
9|20|51|47|117|148|"Moist"|253415982|160446310
0|0|0|3|8|18|"Moist"|253415987|160446331
47|117|148|100|130|152|"Moist"|253415987|160446332
3|8|18|9|20|51|"Moist"|253415987|160446333
100|130|152|203|203|203|"Moist"|253415987|160446334
9|20|51|47|117|148|"Moist"|253415987|160446335
0|0|0|3|8|18|"Moist"|253415986|160446330
47|117|148|100|130|152|"Moist"|253415986|160446329
9|20|51|47|117|148|"Moist"|253415986|160446328
100|130|152|203|203|203|"Moist"|253415986|160446327
3|8|18|9|20|51|"Moist"|253415986|160446326
3|8|18|9|20|51|"Moist"|253415983|160446311
100|130|152|203|203|203|"Moist"|253415983|160446312
9|20|51|47|117|148|"Moist"|253415983|160446313
0|0|0|3|8|18|"Moist"|253415983|160446314
47|117|148|100|130|152|"Moist"|253415983|160446315
47|117|148|100|130|152|"Moist"|253415985|160446321
100|130|152|203|203|203|"Moist"|253415985|160446322
3|8|18|9|20|51|"Moist"|253415985|160446323
9|20|51|47|117|148|"Moist"|253415985|160446324
0|0|0|3|8|18|"Moist"|253415985|160446325
9|20|51|47|117|148|"Moist"|253415992|160446356
47|117|148|100|130|152|"Moist"|253415992|160446357
0|0|0|3|8|18|"Moist"|253415992|160446358
3|8|18|9|20|51|"Moist"|253415992|160446359
100|130|152|203|203|203|"Moist"|253415992|160446360
47|117|148|100|130|152|"Moist"|253415989|160446341
100|130|152|203|203|203|"Moist"|253415989|160446342
3|8|18|9|20|51|"Moist"|253415989|160446343
9|20|51|47|117|148|"Moist"|253415989|160446344
0|0|0|3|8|18|"Moist"|253415989|160446345
9|20|51|47|117|148|"Moist"|253415981|160446305
100|130|152|203|203|203|"Moist"|253415981|160446304
3|8|18|9|20|51|"Moist"|253415981|160446303
0|0|0|3|8|18|"Moist"|253415981|160446302
47|117|148|100|130|152|"Moist"|253415981|160446301
3|8|18|9|20|51|"Moist"|253415988|160446336
9|20|51|47|117|148|"Moist"|253415988|160446337
0|0|0|3|8|18|"Moist"|253415988|160446338
47|117|148|100|130|152|"Moist"|253415988|160446339
100|130|152|203|203|203|"Moist"|253415988|160446340
3|8|18|9|20|51|"Moist"|253415984|160446316
100|130|152|203|203|203|"Moist"|253415984|160446317
9|20|51|47|117|148|"Moist"|253415984|160446318
47|117|148|100|130|152|"Moist"|253415984|160446319
0|0|0|3|8|18|"Moist"|253415984|160446320
3|8|18|9|20|51|"Moist"|253415991|160446355
0|0|0|3|8|18|"Moist"|253415991|160446354
47|117|148|100|130|152|"Moist"|253415991|160446353
9|20|51|47|117|148|"Moist"|253415991|160446352
100|130|152|203|203|203|"Moist"|253415991|160446351
0|0|0|7|7|15|"Moist"|253416000|160446383
22|30|51|203|203|203|"Wet"|253416000|160446382
7|7|15|22|30|51|"Wet"|253416000|160446384
0|0|0|7|7|15|"Moist"|253415993|160446362
7|7|15|22|30|51|"Wet"|253415993|160446363
22|30|51|203|203|203|"Wet"|253415993|160446361
0|0|0|7|7|15|"Moist"|253415997|160446374
7|7|15|22|30|51|"Wet"|253415997|160446375
22|30|51|203|203|203|"Wet"|253415997|160446373
0|0|0|7|7|15|"Moist"|253415996|160446371
7|7|15|22|30|51|"Wet"|253415996|160446372
22|30|51|203|203|203|"Wet"|253415996|160446370
0|0|0|7|7|15|"Moist"|253416001|160446386
7|7|15|22|30|51|"Wet"|253416001|160446387
22|30|51|203|203|203|"Wet"|253416001|160446385
22|30|51|203|203|203|"Moist"|253415999|160446379
0|0|0|7|7|15|"Moist"|253415999|160446380
7|7|15|22|30|51|"Moist"|253415999|160446381
22|30|51|203|203|203|"Moist"|253415998|160446376
0|0|0|7|7|15|"Moist"|253415998|160446377
7|7|15|22|30|51|"Moist"|253415998|160446378
22|30|51|203|203|203|"Moist"|253415994|160446364
0|0|0|7|7|15|"Moist"|253415994|160446365
7|7|15|22|30|51|"Moist"|253415994|160446366
22|30|51|203|203|203|"Moist"|253416004|160446394
0|0|0|7|7|15|"Moist"|253416004|160446395
7|7|15|22|30|51|"Moist"|253416004|160446396
22|30|51|203|203|203|"Moist"|253416003|160446391
0|0|0|7|7|15|"Moist"|253416003|160446392
7|7|15|22|30|51|"Moist"|253416003|160446393
22|30|51|203|203|203|"Moist"|253416002|160446388
0|0|0|7|7|15|"Moist"|253416002|160446389
7|7|15|22|30|51|"Moist"|253416002|160446390
0|0|0|7|7|15|"Moist"|253415995|160446368
7|7|15|22|30|51|"Wet"|253415995|160446369
22|30|51|203|203|203|"Wet"|253415995|160446367
0|0|0|6|6|20|"Moist"|253415532|160445616
153|185|200|203|203|203|"Moist"|253415532|160445617
142|164|174|153|185|200|"Moist"|253415532|160445618
13|18|55|78|94|142|"Moist"|253415532|160445619
6|6|20|13|18|55|"Moist"|253415532|160445620
78|94|142|142|164|174|"Moist"|253415532|160445621
142|164|174|153|185|200|"Moist"|253415525|160445574
13|18|55|78|94|142|"Moist"|253415525|160445575
153|185|200|203|203|203|"Moist"|253415525|160445576
6|6|20|13|18|55|"Moist"|253415525|160445577
0|0|0|6|6|20|"Moist"|253415525|160445578
78|94|142|142|164|174|"Moist"|253415525|160445579
13|18|55|78|94|142|"Moist"|253415529|160445603
6|6|20|13|18|55|"Moist"|253415529|160445602
142|164|174|153|185|200|"Moist"|253415529|160445601
78|94|142|142|164|174|"Moist"|253415529|160445600
0|0|0|6|6|20|"Moist"|253415529|160445599
153|185|200|203|203|203|"Moist"|253415529|160445598
78|94|142|142|164|174|"Moist"|253415528|160445592
153|185|200|203|203|203|"Moist"|253415528|160445593
0|0|0|6|6|20|"Moist"|253415528|160445594
13|18|55|78|94|142|"Moist"|253415528|160445595
6|6|20|13|18|55|"Moist"|253415528|160445596
142|164|174|153|185|200|"Moist"|253415528|160445597
6|6|20|13|18|55|"Moist"|253415533|160445627
0|0|0|6|6|20|"Moist"|253415533|160445626
142|164|174|153|185|200|"Moist"|253415533|160445625
78|94|142|142|164|174|"Moist"|253415533|160445624
13|18|55|78|94|142|"Moist"|253415533|160445623
153|185|200|203|203|203|"Moist"|253415533|160445622
0|0|0|6|6|20|"Moist"|253415531|160445610
153|185|200|203|203|203|"Moist"|253415531|160445611
13|18|55|78|94|142|"Moist"|253415531|160445612
142|164|174|153|185|200|"Moist"|253415531|160445613
6|6|20|13|18|55|"Moist"|253415531|160445614
78|94|142|142|164|174|"Moist"|253415531|160445615
78|94|142|142|164|174|"Moist"|253415530|160445604
13|18|55|78|94|142|"Moist"|253415530|160445605
153|185|200|203|203|203|"Moist"|253415530|160445606
6|6|20|13|18|55|"Moist"|253415530|160445607
142|164|174|153|185|200|"Moist"|253415530|160445608
0|0|0|6|6|20|"Moist"|253415530|160445609
6|6|20|13|18|55|"Moist"|253415526|160445580
153|185|200|203|203|203|"Moist"|253415526|160445581
142|164|174|153|185|200|"Moist"|253415526|160445582
13|18|55|78|94|142|"Moist"|253415526|160445583
0|0|0|6|6|20|"Moist"|253415526|160445584
78|94|142|142|164|174|"Moist"|253415526|160445585
153|185|200|203|203|203|"Moist"|253415536|160445640
13|18|55|78|94|142|"Moist"|253415536|160445641
142|164|174|153|185|200|"Moist"|253415536|160445642
78|94|142|142|164|174|"Moist"|253415536|160445643
0|0|0|6|6|20|"Moist"|253415536|160445644
6|6|20|13|18|55|"Moist"|253415536|160445645
6|6|20|13|18|55|"Moist"|253415535|160445634
0|0|0|6|6|20|"Moist"|253415535|160445635
